osm_id,osm_type,final_name,place,population,geoid
11782516240,node,Long Creek Village,neighbourhood,,3775000
11782516241,node,Wedgewood,neighbourhood,,3775000
11782516242,node,Bitting Hall,neighbourhood,,3758360
11782719874,node,Reynolds Manor,neighbourhood,,3775000
11782719875,node,Shalimar Estates,neighbourhood,,3775000
11784012549,node,Old Towne Village,neighbourhood,,3775000
11784012550,node,Grandview Crossing,neighbourhood,,3775000
11784012553,node,Timberfield,neighbourhood,,
11784012555,node,Telfair,neighbourhood,,
11784012556,node,Balsom Meadows,neighbourhood,,
11784025918,node,Cotswold,neighbourhood,,3735760
11784025919,node,Braewyck,neighbourhood,,3735760
11784025920,node,Wellsboro,neighbourhood,,3735760
11784025921,node,Scenic Ridge,neighbourhood,,3735760
11784785809,node,Whispering Woods,neighbourhood,,3728000
11786599728,node,Brookcliff,neighbourhood,,
11786599729,node,Christian Village Homes,neighbourhood,,3735760
11786749394,node,Twin Springs,neighbourhood,,3735760
11786749395,node,Chelsea Ridge,neighbourhood,,3735760
11786749396,node,The Village at Maple Leaf Farm,neighbourhood,,3735760
11786749452,node,Gentry Farms,neighbourhood,,3735760
11786749453,node,Jefferson Woods,neighbourhood,,3735760
11786778756,node,Parkwood,neighbourhood,,3775000
11786778757,node,Kendall Farms,neighbourhood,,3775000
11786778758,node,Meredith Woods,neighbourhood,,3775000
11786831039,node,Green Valley,neighbourhood,,
11786831040,node,Serenity Pointe,neighbourhood,,
11786831041,node,Lakeview,neighbourhood,,
11786831042,node,Rich Fork Heights,neighbourhood,,3731400
11786831043,node,Auman Acres,neighbourhood,,
11786831044,node,Heritage Ridge,neighbourhood,,3731400
11786831045,node,Del Mar,neighbourhood,,3731400
11786831046,node,Laurel Oak Ranch,neighbourhood,,3731400
11786831047,node,Laurel Village,neighbourhood,,3731400
11787252655,node,Williamsburg West,neighbourhood,,3731400
11787252656,node,Burton Run,neighbourhood,,3731400
11787252657,node,Wynn Gate,neighbourhood,,3731400
11787252658,node,Burton Oaks,neighbourhood,,3731400
11788836605,node,Robinhood Park,neighbourhood,,3775000
11788836606,node,Bent Tree Farm,neighbourhood,,3775000
11788836607,node,Summerfield,neighbourhood,,3775000
11788836608,node,Brownstone,neighbourhood,,3775000
11788836609,node,Winsor Place,neighbourhood,,3775000
11788836610,node,Ryanvaille,neighbourhood,,3775000
11788836611,node,Forsyth Forest,neighbourhood,,3775000
11788836612,node,Moravian Forest,neighbourhood,,3775000
11788836614,node,Swink Acres,neighbourhood,,3775000
11789749016,node,Shattalon Lake Estates,neighbourhood,,3775000
11789749017,node,Bridalcreek,neighbourhood,,3775000
11789749018,node,Chadwyck,neighbourhood,,3775000
11789749019,node,Bay Creek,neighbourhood,,3775000
11789749020,node,Cedar Forest,neighbourhood,,3775000
11789749021,node,Old Town Heights,neighbourhood,,3775000
11789769631,node,Georgetown,neighbourhood,,3775000
11789769632,node,Beacon Hill,neighbourhood,,3775000
11789769633,node,Shattalon Heights,neighbourhood,,3775000
11789769634,node,Baywood Forest,neighbourhood,,3775000
11789769635,node,North Haven,neighbourhood,,3775000
11789769636,node,Shattalon Oaks,neighbourhood,,3775000
11789769637,node,Pleasant Ridge,neighbourhood,,3775000
11792033880,node,Summer Trace,neighbourhood,,3775000
11792033881,node,Clayton Acres,neighbourhood,,3775000
11792033882,node,Angel Oaks,neighbourhood,,3775000
11792033883,node,Brookcliffe,neighbourhood,,3775000
11794087445,node,Twin Cedars Laurel Park,neighbourhood,,3775000
11794087446,node,Carriage Cove,neighbourhood,,3775000
11794087447,node,Janita Lakes Estates,neighbourhood,,3775000
11794087448,node,Caroline Village,neighbourhood,,3775000
11794087449,node,Ardmore Village,neighbourhood,,3775000
11794087450,node,Winding Woods,neighbourhood,,3775000
11794087451,node,Cross Winds,neighbourhood,,3775000
11794191806,node,Konnoak Village,neighbourhood,,3775000
11800282298,node,Dutchman's Ridge,neighbourhood,,3744960
11800282299,node,River Park,neighbourhood,,3744960
11800282300,node,Autumn Woods,neighbourhood,,3744960
11800282301,node,Dutchman's Meadow,neighbourhood,,3744960
11800282302,node,Kendrick Farm,neighbourhood,,3744960
11800282303,node,Runnymeade,neighbourhood,,3744960
11800282304,node,Creek Side Estates,neighbourhood,,3744960
11800282305,node,Deertrack,neighbourhood,,3744960
11800282306,node,Mooreland Oaks,neighbourhood,,3744960
11800340225,node,Rhyne's Estate,neighbourhood,,3744960
11800340226,node,Rhyne's Trace,neighbourhood,,3744960
11800340239,node,Linford Park,neighbourhood,,3704840
11800340240,node,Dixon Village,neighbourhood,,3704840
11800340241,node,Country Village,neighbourhood,,
11800340372,node,Springs Creek,neighbourhood,,
11800495838,node,Riverfront Homes & Marina,neighbourhood,,3744960
11801788696,node,Westland Farm,neighbourhood,,3744960
11801788697,node,Deerfield,neighbourhood,,3744960
11801788698,node,MeadowBrook Estates,neighbourhood,,3744960
11801788699,node,Hickory Ridge Estates,neighbourhood,,
11801788700,node,Windy Hill,neighbourhood,,
11801788701,node,Creek Walk,neighbourhood,,3764500
11802500277,node,Highgrove,neighbourhood,,
11803352440,node,Stonegate,neighbourhood,,3761200
11804438834,node,Savannah,neighbourhood,,
11804438835,node,Kimbrell Crossing,neighbourhood,,
11804438836,node,McKindry,neighbourhood,,
11804438837,node,Ardrey Acres,neighbourhood,,
11804438838,node,The Meadows,neighbourhood,,
11804438839,node,Millbank,neighbourhood,,
11804451473,node,Stirling,neighbourhood,,
11804451474,node,Friendfield,neighbourhood,,
11804451475,node,Lakebridge,neighbourhood,,
11805179514,node,Parksfield,neighbourhood,,3755040
11805179515,node,Hillside,neighbourhood,,
11805179516,node,Stout Acres,neighbourhood,,
11805593452,node,Quail Pointe,neighbourhood,,3775000
11805593453,node,Liberty Hall,neighbourhood,,3775000
11805623779,node,Oakmont,neighbourhood,,3735760
11805623780,node,Country Place,neighbourhood,,3735760
11805623781,node,North Hampton,neighbourhood,,3735760
11805623782,node,Pilot Bluff,neighbourhood,,3735760
11805623799,node,Northridge,neighbourhood,,3735760
11805623800,node,Glen Oaks,neighbourhood,,3735760
11805699557,node,Jefferson Valley,neighbourhood,,3735760
11805699558,node,Oakbrook,neighbourhood,,
11805699559,node,Jefferson Oaks,neighbourhood,,
11805699560,node,Franchar,neighbourhood,,
11806053574,node,Morgan Hills,neighbourhood,,3700680
11806904104,node,Worthing Chase,neighbourhood,,3724198
11806904105,node,Stone Gables,neighbourhood,,3724198
11808430371,node,Hope Valley,neighbourhood,,3728000
11808430372,node,Maybrook,neighbourhood,,3728000
11808430432,node,Stonegate Crossing,neighbourhood,,3728000
11808430467,node,Village Park,neighbourhood,,3728000
11808433393,node,Chadbury,neighbourhood,,3728000
11808433394,node,Sedgefield Twelve,neighbourhood,,
11808433395,node,King's Pond,neighbourhood,,
11808433461,node,Lafayette Landing,neighbourhood,,3728000
11808433547,node,Oakwood Forest,neighbourhood,,
11808433548,node,The Meadows at Desmond Woods,neighbourhood,,3728000
11808433549,node,Thornton,neighbourhood,,3728000
11808433550,node,Manchester,neighbourhood,,3728000
11808433551,node,Wynterhall,neighbourhood,,3728000
11808433552,node,Briarmeade,neighbourhood,,3728000
11808433553,node,McKnight Mill,neighbourhood,,3728000
11809362916,node,Park Grove,neighbourhood,,3728000
11809362917,node,Coventry Glen,neighbourhood,,3728000
11809651128,node,Storrington,neighbourhood,,3728000
11809651129,node,McKenzie Place,neighbourhood,,3728000
11809651130,node,Townsend Point,neighbourhood,,3728000
11809651131,node,Lakeshore Village,neighbourhood,,3728000
11809651132,node,Woodberry Forest,neighbourhood,,3728000
11809651133,node,Tamannary Forest,neighbourhood,,
11809651134,node,McNatry Point,neighbourhood,,3728000
11809651135,node,Summerhill,neighbourhood,,3728000
11811369165,node,Reedy Fork Ranch,hamlet,,3728000
11811369166,node,Briarwood,neighbourhood,,
11811369167,node,Laurel Ridge,neighbourhood,,3728000
11816552965,node,Saddlebrook,neighbourhood,,3742760
11816552966,node,Bethel Glen,neighbourhood,,3742760
11816552967,node,Tucker Chase,neighbourhood,,3742760
11818212434,node,Jackson Park,neighbourhood,,3735200
11821539282,node,Kool Park MHP,neighbourhood,,3758730
11821539283,node,Oakdale Acres,neighbourhood,,3758730
11821539284,node,Brookfield,neighbourhood,,3731060
11821539285,node,Havenwood,neighbourhood,,3758730
11821539286,node,Lawson's Creek,neighbourhood,,3731060
11823197945,node,Harper Landing,neighbourhood,,3764500
11823197946,node,Arbordale,neighbourhood,,3764500
11823197947,node,Kelly's Landing,neighbourhood,,3764500
11823198030,node,College Park,neighbourhood,,
11823198031,node,The Boardwalk,neighbourhood,,3716180
11823198032,node,Eden Glen,neighbourhood,,3716180
11824383294,node,Ashley Place,neighbourhood,,3705220
11824383295,node,Ashley Park,neighbourhood,,3705220
11824438517,node,Sparks Crossing,neighbourhood,,3763880
11825409955,node,Shady Oak Acres,neighbourhood,,
11826487300,node,River Landing at Sandy Ridge,neighbourhood,,3731400
11826487306,node,Legacy at Sandy Ridge,neighbourhood,,3731400
11826487307,node,Saddle Brook,neighbourhood,,3731400
11826487308,node,Deerfield Crossing,neighbourhood,,3731400
11826487309,node,Northborough,neighbourhood,,3731400
11826487310,node,Frazier Downs,neighbourhood,,3731400
11826487311,node,Alderbrook,neighbourhood,,3731400
11826487312,node,Kendale Wood Estates,neighbourhood,,
11826487313,node,Ashton Oaks,neighbourhood,,3731400
11826487314,node,Erynndale,neighbourhood,,3731400
11826487315,node,Peaceford Meadow,neighbourhood,,3731400
11826487316,node,Walnut Creek,neighbourhood,,3731400
11826487317,node,Williard Palce,neighbourhood,,3731400
11826487318,node,Littlefield,neighbourhood,,3731400
11826487319,node,Southern Oak Chase,neighbourhood,,3731400
11826487320,node,Cottesmore,neighbourhood,,3731400
11829477811,node,Downtown,suburb,,3711800
11829513876,node,Blue Hill District,suburb,,3711800
11831641176,node,Brookstone,neighbourhood,,3728000
11831641188,node,Fieldstone,neighbourhood,,3728000
11831641189,node,Glendale Oaks,neighbourhood,,3728000
11831641190,node,Wynnmere,neighbourhood,,3728000
11831641191,node,Cedar Creek,neighbourhood,,3728000
11832008521,node,Love's Creek,neighbourhood,,3761860
11832008522,node,Hampton Village,neighbourhood,,
11833992923,node,BullStreet District,suburb,,
11846802788,node,Autumn Oaks,neighbourhood,,3775000
11847913919,node,Charlton Farms,neighbourhood,,3775000
11847913920,node,Brookwood,hamlet,,3775000
11847913921,node,Monticello Park,neighbourhood,,3775000
11849919121,node,Weston,neighbourhood,,3775000
11850171864,node,Kingsberry Park,neighbourhood,,3775000
11850171865,node,Stoney Glen,neighbourhood,,3775000
11850171866,node,Spring Lake,neighbourhood,,3775000
11850171867,node,South Wind Villas,neighbourhood,,3775000
11850171868,node,Greenhaven,neighbourhood,,3775000
11850238169,node,Whitford Place,neighbourhood,,3775000
11850238170,node,Spring House,neighbourhood,,
11850238171,node,Hunterwood,neighbourhood,,3775000
11850238172,node,Crosslands,neighbourhood,,3775000
11851211016,node,Westhaven,neighbourhood,,3775000
11851211025,node,Highland Park,neighbourhood,,3775000
11851211027,node,Pendleton,neighbourhood,,3775000
11851211028,node,Muirfield,neighbourhood,,3775000
11851211034,node,Coventry,neighbourhood,,3775000
11851211036,node,Country Club Pointe,neighbourhood,,3775000
11851211037,node,Forest Oaks,neighbourhood,,3775000
11861390396,node,Whynot,hamlet,,
11880153375,node,Windchase Townhomes,neighbourhood,,3731400
11880153376,node,Foxcroft Townhomes,neighbourhood,,3731400
11892037505,node,Anderson Ridge,neighbourhood,,3700680
11892037506,node,Vickers Plantation,neighbourhood,,3700680
11892037507,node,Grandview,neighbourhood,,3700680
11892037540,node,Park West,neighbourhood,,3700680
11900646887,node,Broad Meadows,neighbourhood,,3758360
11906820576,node,Ward's Mill Park,neighbourhood,,
11906820627,node,Monroe's MHP,neighbourhood,,
11906820628,node,Greybridge,neighbourhood,,
11906820629,node,Woodlake,neighbourhood,,3752760
11906820630,node,Foxcroft,neighbourhood,,
11906820631,node,Wolfetrail Run,neighbourhood,,3728000
11907091484,node,Avondale,neighbourhood,,3728000
11907091531,node,Bethany Woods,neighbourhood,,3728000
11907091559,node,Riverdale Ridge,neighbourhood,,3728000
11907796603,node,Liberty Valley,neighbourhood,,
11907796616,node,Cranbrook Village,neighbourhood,,
11909485082,node,Spring Brook Meadows,neighbourhood,,3731400
11909521886,node,Springfield Woods,neighbourhood,,3731400
11910567024,node,Settlers Ridge,neighbourhood,,3735200
11910828802,node,Kingsfield,neighbourhood,,3701720
11910828803,node,Cottages at Piper Village,neighbourhood,,3768400
11910828838,node,Trinity Townes,neighbourhood,,3768400
11910828849,node,Bellawood,neighbourhood,,3768400
11910828850,node,Colonial Heights,neighbourhood,,3768400
11912011108,node,Swansgate,neighbourhood,,3731400
11912011109,node,Swans Landing,neighbourhood,,3731400
11912011110,node,Ridgeland Downs,neighbourhood,,3731400
11912011111,node,Willowfield,neighbourhood,,
11914399009,node,Mineral Springs Park,neighbourhood,,3712000
11914399018,node,Henderson Manor,neighbourhood,,3712000
11914399019,node,Henderson Oaks,neighbourhood,,3712000
11920923571,node,Norwood Walk,neighbourhood,,3768500
11920923572,node,Aberdeen Village,neighbourhood,,3768500
11931897242,node,Camellia Gardens,neighbourhood,,3729800
11959044582,node,Piney Island,islet,,
12020553943,node,Sandy Ridge,neighbourhood,,3718060
12020553944,node,Sea Tern,neighbourhood,,3718060
12020553945,node,Sea Pines,neighbourhood,,3718060
12020553947,node,Ocean Sands North,neighbourhood,,
12020553948,node,Carolina Dunes,neighbourhood,,3718060
12020553950,node,Ocean Sands South,neighbourhood,,
12020553952,node,Four Seasons,neighbourhood,,3718060
12020553953,node,Olde Duck Beach,neighbourhood,,3718060
12020553954,node,Sound-Sea Village,neighbourhood,,3718060
12020553955,node,Pine Island,neighbourhood,,
12020553956,node,Sea Ridge,neighbourhood,,3718060
12020553958,node,Ocean Dunes,neighbourhood,,3718060
12020553959,node,Duck Ridge Shores,neighbourhood,,3718060
12020553961,node,Colony By The Sea,neighbourhood,,3718060
12026463150,node,Barrier Island Station,neighbourhood,,3718060
12026463158,node,Chicahauk,neighbourhood,,3763130
12026463165,node,Pelican Watch,neighbourhood,,3763130
12026500428,node,Old Nags Head Cove,neighbourhood,,3745880
12026500429,node,Old Nags Head Place,neighbourhood,,3745880
12026500430,node,The Village at Nags Head,neighbourhood,,3745880
12026861940,node,Sound-Sea Village,neighbourhood,,3718060
12026872416,node,Osprey Ridge,neighbourhood,,3718060
12026872419,node,Ocean Crest,neighbourhood,,3718060
12033686286,node,Crown Point,neighbourhood,,
12035971228,node,Monterey Shores,neighbourhood,,
12037622673,node,Spindrift,neighbourhood,,
12037742414,node,Sea Oats Park,neighbourhood,,3763130
12048132117,node,Draper,suburb,,3720080
12073225224,node,The Orchard,neighbourhood,,3750820
12091219733,node,South Nags Head,neighbourhood,,3745880
12091219734,node,Lone Cedar Village,neighbourhood,,3745880
12093904911,node,Downtown Sylva Historic District,neighbourhood,,3766500
12143292322,node,Downtown,suburb,,3731620
12152366665,node,Blue Ridge Island,island,,
12152366666,node,Pine Island,island,,
12152366667,node,Legacy Island,island,,
12152366668,node,Georgia Island,island,,
12170359288,node,Chapel Cove,neighbourhood,,
12173991704,node,The Sanctuary,neighbourhood,,
12179310401,node,South Rock Hill,suburb,,
12182683275,node,Camden Falls,neighbourhood,,3728000
12182683276,node,Oaks of Brassfield,neighbourhood,,3728000
12182683277,node,Woodland Hills,neighbourhood,,3728000
12182683278,node,Friendly Acres,neighbourhood,,3728000
12184629367,node,Brandt Ridge,neighbourhood,,3728000
12184629368,node,White Horse Farms,neighbourhood,,3728000
12187873011,node,Quaker Run,neighbourhood,,3728000
12187873021,node,Cannon Crossing,neighbourhood,,3728000
12187873037,node,Strawberry Creek,neighbourhood,,3728000
12188972506,node,Carter Ridge,neighbourhood,,3755900
12189007992,node,Mountain Shadows,neighbourhood,,3735760
12189007993,node,Prestwick,neighbourhood,,
12191291387,node,Wood Field,neighbourhood,,3758860
12191291388,node,The Reserve at the Country Club,neighbourhood,,3758860
12191305316,node,Cresent,neighbourhood,,3758860
12191305358,node,Greystone Village,neighbourhood,,
12191563027,node,Hidden Creek,neighbourhood,,3758860
12193585226,node,Reid Pointe,neighbourhood,,
12193585227,node,Fox Ridge,neighbourhood,,
12197635846,node,Franklin Village,neighbourhood,,3702080
12197635850,node,Hickory Forest,neighbourhood,,3702080
12197635851,node,North Meadows,neighbourhood,,3702080
12197635852,node,Heathwood Acres,neighbourhood,,3702080
12197635853,node,Wynn Gate,neighbourhood,,3702080
12197635854,node,Kamelot,neighbourhood,,3702080
12197635855,node,Spring Havem,neighbourhood,,
12198841033,node,Windemere Heights,neighbourhood,,
12198841034,node,Royal Pines,neighbourhood,,3701720
12198841035,node,Kynwood Village,neighbourhood,,
12199508372,node,Roselyn,neighbourhood,,
12199524142,node,Cedar Valley,neighbourhood,,
12199696353,node,Riverchase,neighbourhood,,
12199696400,node,Beckenham,neighbourhood,,
12199719701,node,Oxford Place,neighbourhood,,
12199749345,node,Lynnwood Farms,neighbourhood,,
12199749346,node,Massey,neighbourhood,,
12199749347,node,The Forest at Fort Mill,neighbourhood,,
12199749348,node,Enclave at Massey,neighbourhood,,
12200023317,node,Nims Village,neighbourhood,,
12200023318,node,Whitegrove,neighbourhood,,
12201487741,node,Seven Oaks,neighbourhood,,
